player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
Quentin Richardson,LAC,24.0,195.58,107.954896,74,0,2000,1,18,65,17.2,6.4,2.1,-4.8,0.068,0.131,0.24,0.484,0.108,2003
Zydrunas Ilgauskas,CLE,28.0,220.98,117.93392,0,12,1996,1,20,81,17.2,7.5,1.6,-7.9,0.108,0.172,0.2789999999999999,0.516,0.1009999999999999,2002
Paul Millsap,ATL,31.0,203.2,111.583632,16,0,2006,2,47,81,17.1,9.0,3.3,4.0,0.083,0.213,0.24,0.556,0.162,2015
Evan Fournier,BOS,28.0,200.66,92.98636,0,1,2012,1,20,42,17.1,3.0,3.4,-1.4,0.0069999999999999,0.094,0.222,0.598,0.17,2020
Lamar Odom,MIA,24.0,208.28,102.0582,72,0,1999,1,4,80,17.1,9.7,4.1,0.5,0.062,0.24,0.246,0.516,0.203,2003
Jonas Valanciunas,MEM,29.0,210.82,120.20188,0,12,2011,1,5,62,17.1,12.5,1.8,3.8,0.134,0.289,0.217,0.636,0.0969999999999999,2020
JJ Redick,PHI,34.0,193.04,90.7184,32,0,2006,1,11,70,17.1,2.5,3.0,7.0,0.004,0.071,0.206,0.614,0.149,2017
Mike Conley,MEM,30.0,185.42,79.3786,15,0,2007,1,4,12,17.1,2.3,4.1,-2.6,0.0,0.07,0.26,0.52,0.2339999999999999,2017
Dwight Howard,LAL,27.0,210.82,120.20188,0,0,2004,1,1,76,17.1,12.4,1.4,3.4,0.106,0.275,0.2239999999999999,0.573,0.068,2012
David West,IND,32.0,205.74,113.398,12,0,2003,1,18,73,17.1,7.7,2.9,8.5,0.07,0.19,0.246,0.545,0.157,2012
Tobias Harris,ORL,22.0,205.74,106.59412,105,0,2011,1,19,68,17.1,6.3,1.8,-6.6,0.035,0.173,0.225,0.551,0.088,2014
Andre Iguodala,PHI,26.0,198.12,93.893544,13,0,2004,1,9,82,17.1,6.5,5.8,-4.3,0.03,0.168,0.218,0.535,0.238,2009
Metta World Peace,HOU,29.0,200.66,117.93392,52,0,1999,1,16,69,17.1,5.2,3.3,6.3,0.032,0.134,0.245,0.512,0.162,2008
DeMarcus Cousins,SAC,22.0,210.82,122.46984,43,0,2010,1,5,75,17.1,9.9,2.7,-7.3,0.109,0.278,0.281,0.524,0.154,2012
Andrew Wiggins,GSW,28.0,200.66,89.357624,35,5,2014,1,1,37,17.1,5.0,2.3,5.2,0.05,0.1009999999999999,0.212,0.564,0.1,2022
Bradley Beal,WAS,21.0,195.58,93.893544,2,0,2012,1,3,73,17.1,3.7,3.3,2.0,0.024,0.1,0.244,0.507,0.155,2013
Al Jefferson,MIN,25.0,208.28,120.20188,0,0,2004,1,15,76,17.1,9.3,1.8,-11.1,0.08,0.247,0.247,0.524,0.099,2009
David West,NOK,25.0,205.74,108.86208,12,0,2003,1,18,74,17.1,7.4,1.2,-4.3,0.077,0.186,0.2289999999999999,0.5539999999999999,0.07,2005
Mike Bibby,SAC,29.0,185.42,86.18248,13,0,1998,1,2,82,17.1,3.2,4.7,-1.2,0.016,0.095,0.241,0.532,0.235,2006
Jason Terry,DAL,28.0,187.96,81.64656,13,0,1999,1,10,80,17.1,2.0,3.8,8.7,0.0139999999999999,0.054,0.221,0.575,0.1889999999999999,2005
Kyle Kuzma,WAS,26.0,205.74,100.243832,42,0,2017,1,27,66,17.1,8.5,3.5,-6.1,0.032,0.213,0.238,0.547,0.1639999999999999,2021
Joe Johnson,PHX,24.0,200.66,104.32616,128,0,2001,1,10,82,17.1,5.1,3.5,9.4,0.042,0.094,0.19,0.556,0.13,2004
OG Anunoby,TOR,24.0,200.66,105.233344,95,42,2017,1,23,48,17.1,5.5,2.6,3.9,0.04,0.1159999999999999,0.204,0.5489999999999999,0.108,2021
Kevin Martin,HOU,29.0,200.66,83.91452,185,0,2004,1,26,40,17.1,2.7,2.8,0.4,0.012,0.086,0.245,0.5539999999999999,0.146,2011
Baron Davis,NOH,24.0,190.5,101.151016,3,0,1999,1,3,50,17.1,3.7,6.4,4.7,0.034,0.081,0.243,0.5,0.302,2002
Ricky Davis,MIN,27.0,200.66,102.511792,57,0,1998,1,21,81,17.0,3.9,4.8,-3.9,0.022,0.098,0.2189999999999999,0.5660000000000001,0.215,2006
Chauncey Billups,DET,31.0,190.5,91.625584,101,0,1997,1,3,78,17.0,2.7,6.8,10.3,0.02,0.083,0.231,0.619,0.341,2007
Keldon Johnson,SAS,22.0,198.12,99.79024,43,0,2019,1,29,75,17.0,6.1,2.1,2.1,0.031,0.148,0.21,0.574,0.091,2021
Kevin Love,CLE,30.0,208.28,113.851592,3,0,2008,1,5,22,17.0,10.9,2.2,-4.2,0.051,0.344,0.259,0.561,0.125,2018
Luol Deng,CHI,23.0,205.74,99.79024,32,42,2004,1,7,63,17.0,6.3,2.5,-4.3,0.07,0.141,0.2339999999999999,0.528,0.127,2007
Eric Gordon,NOH,24.0,190.5,97.52228,95,0,2008,1,7,42,17.0,1.8,3.3,-2.8,0.009,0.064,0.284,0.523,0.183,2012
Chauncey Billups,DET,30.0,190.5,91.625584,101,0,1997,1,3,70,17.0,3.4,7.2,8.4,0.011,0.1009999999999999,0.217,0.591,0.321,2006
Bonzi Wells,POR,25.0,195.58,96.615096,94,0,1998,1,11,74,17.0,6.0,2.8,4.2,0.06,0.163,0.263,0.5379999999999999,0.152,2001
Mehmet Okur,UTA,30.0,210.82,119.294696,0,4,2001,2,37,72,17.0,7.7,1.7,3.2,0.062,0.213,0.218,0.5920000000000001,0.078,2008
Keith Van Horn,NJN,25.0,208.28,115.66596,42,0,1997,1,2,49,17.0,7.1,1.7,-4.0,0.052,0.182,0.2339999999999999,0.526,0.0819999999999999,2000
Juwan Howard,ORL,31.0,205.74,104.32616,18,0,1994,1,5,81,17.0,7.0,2.0,-7.0,0.067,0.161,0.239,0.513,0.098,2003
Brandon Knight,PHX,23.0,190.5,85.728888,43,0,2011,1,8,63,17.0,3.9,5.2,-1.1,0.015,0.119,0.254,0.5429999999999999,0.272,2014
Eric Bledsoe,PHX,25.0,185.42,88.45044,43,0,2010,1,18,81,17.0,5.2,6.1,1.5,0.0289999999999999,0.136,0.238,0.555,0.273,2014
RJ Hunter,BOS,25.0,195.58,83.91452,253,0,2015,1,28,1,17.0,3.0,3.0,52.8,0.037,0.05,0.226,0.612,0.15,2018
Caris LeVert,CLE,27.0,198.12,92.98636,18,0,2016,1,20,58,17.0,3.7,4.3,-1.8,0.024,0.0969999999999999,0.252,0.525,0.2189999999999999,2021
Ryan Anderson,NOP,28.0,208.28,108.86208,7,0,2008,1,21,66,17.0,6.0,1.1,-1.2,0.069,0.153,0.242,0.546,0.059,2015
Norman Powell,LAC,30.0,193.04,97.52228,3,0,2015,2,46,60,17.0,2.9,1.8,-3.8,0.015,0.093,0.251,0.612,0.115,2022
Hassan Whiteside,MIA,28.0,213.36,120.20188,173,0,2010,2,33,77,17.0,14.1,0.7,1.3,0.129,0.349,0.226,0.579,0.037,2016
Bojan Bogdanovic,UTA,32.0,200.66,102.511792,0,10,2011,2,31,72,17.0,3.9,1.9,9.5,0.018,0.099,0.225,0.588,0.091,2020
Andre Miller,PHI,32.0,187.96,90.7184,42,0,1999,1,8,82,17.0,4.0,6.9,-1.8,0.037,0.091,0.2269999999999999,0.537,0.318,2007
George Hill,UTA,31.0,190.5,85.275296,214,0,2008,1,26,49,16.9,3.4,4.2,8.6,0.017,0.105,0.236,0.599,0.2269999999999999,2016
Chauncey Billups,DET,27.0,190.5,91.625584,101,0,1997,1,3,78,16.9,3.5,5.7,7.5,0.015,0.098,0.233,0.55,0.289,2003
Steve Nash,PHX,34.0,190.5,80.73937600000001,141,5,1996,1,15,81,16.9,3.5,11.1,10.3,0.013,0.096,0.218,0.6409999999999999,0.447,2007
Zydrunas Ilgauskas,CLE,30.0,220.98,117.93392,0,12,1996,1,20,78,16.9,8.6,1.3,2.5,0.136,0.17,0.243,0.55,0.065,2004
Jason Kidd,PHX,28.0,193.04,96.161504,7,0,1994,1,2,77,16.9,6.4,9.8,2.0,0.033,0.151,0.2269999999999999,0.51,0.419,2000
Giannis Antetokounmpo,MIL,21.0,210.82,100.697424,0,6,2013,1,15,80,16.9,7.7,4.3,-2.6,0.047,0.2019999999999999,0.223,0.5660000000000001,0.195,2015
Corey Maggette,LAC,27.0,198.12,102.0582,32,0,1999,1,13,75,16.9,5.9,2.8,1.7,0.049,0.184,0.258,0.583,0.16,2006
Ben Gordon,CHI,23.0,190.5,90.7184,45,0,2004,1,3,80,16.9,2.7,3.0,1.6,0.02,0.079,0.262,0.531,0.17,2005
Eric Gordon,LAC,21.0,190.5,100.697424,95,0,2008,1,7,62,16.9,2.6,3.0,-4.6,0.013,0.07,0.214,0.5710000000000001,0.135,2009
Devin Harris,NJN,27.0,190.5,86.18248,54,0,2004,1,5,64,16.9,3.2,6.6,-11.4,0.012,0.098,0.25,0.512,0.332,2009
Tony Wroten,PHI,22.0,198.12,92.98636,117,0,2012,1,25,30,16.9,2.9,5.2,-12.7,0.027,0.085,0.303,0.494,0.3379999999999999,2014
Chris Paul,LAC,28.0,182.88,79.3786,62,0,2005,1,4,70,16.9,3.7,9.7,8.7,0.0279999999999999,0.109,0.225,0.594,0.4429999999999999,2012
Andrew Wiggins,MIN,20.0,203.2,90.264808,35,5,2014,1,1,82,16.9,4.6,2.1,-10.1,0.05,0.096,0.226,0.517,0.0969999999999999,2014
Jeff Green,BOS,27.0,205.74,106.59412,6,0,2007,1,5,82,16.9,4.6,1.7,-7.3,0.021,0.136,0.2339999999999999,0.52,0.085,2013
Ben Simmons,PHI,22.0,208.28,104.32616,46,47,2016,1,1,79,16.9,8.8,7.7,2.4,0.062,0.179,0.215,0.5820000000000001,0.341,2018
Pascal Siakam,TOR,25.0,205.74,104.32616,147,53,2016,1,27,80,16.9,6.9,3.1,10.6,0.05,0.154,0.205,0.628,0.141,2018
Reggie Jackson,LAC,32.0,187.96,94.347136,50,0,2011,1,24,75,16.8,3.6,4.8,-1.3,0.016,0.092,0.273,0.488,0.245,2021
Spencer Dinwiddie,BKN,26.0,198.12,95.25432,101,0,2014,2,38,68,16.8,2.4,4.6,-2.7,0.013,0.069,0.242,0.58,0.272,2018
O.G. Anunoby,TOR,25.0,200.66,105.233344,95,42,2017,1,23,67,16.8,5.0,2.0,3.0,0.037,0.11,0.192,0.586,0.08,2022
Hedo Turkoglu,ORL,30.0,208.28,99.79024,0,4,2000,1,16,77,16.8,5.3,4.9,10.5,0.019,0.143,0.23,0.541,0.223,2008
Jrue Holiday,NOP,26.0,193.04,92.98636,3,0,2009,1,17,65,16.8,3.0,6.0,-0.3,0.016,0.106,0.287,0.529,0.365,2015
Shareef Abdur-Rahim,POR,28.0,205.74,111.13004,7,0,1996,1,3,54,16.8,7.3,2.1,-5.4,0.079,0.161,0.22,0.581,0.106,2004
Jason Terry,ATL,26.0,187.96,81.64656,13,0,1999,1,10,81,16.8,4.1,5.4,-4.0,0.019,0.106,0.231,0.519,0.261,2003
Rashard Lewis,SEA,22.0,208.28,97.52228,0,0,1998,2,32,71,16.8,7.0,1.7,5.4,0.064,0.157,0.207,0.564,0.076,2001
Al Thornton,LAC,25.0,203.2,99.79024,36,0,2007,1,14,71,16.8,5.2,1.5,-10.6,0.052,0.114,0.228,0.502,0.068,2008
Buddy Hield,IND,30.0,193.04,99.79024,69,66,2016,1,6,80,16.8,5.0,2.8,-1.9,0.027,0.132,0.205,0.614,0.131,2022
Derrick Rose,CHI,20.0,190.5,86.18248,84,0,2008,1,1,81,16.8,3.9,6.3,-2.5,0.037,0.085,0.225,0.516,0.283,2008
Chris Bosh,TOR,21.0,208.28,106.59412,9,0,2003,1,4,81,16.8,8.9,1.9,-0.1,0.073,0.201,0.218,0.547,0.086,2004
Jason Richardson,PHX,28.0,198.12,102.0582,11,0,2001,1,5,72,16.8,4.4,2.0,-0.4,0.038,0.118,0.212,0.5710000000000001,0.092,2008
Jordan Clarkson,CLE,27.0,195.58,87.996848,76,0,2014,2,46,81,16.8,3.3,2.4,-8.0,0.035,0.087,0.266,0.539,0.153,2018
Carl Landry,SAC,26.0,205.74,112.490816,33,0,2007,2,31,80,16.8,5.9,0.8,-2.9,0.086,0.136,0.2269999999999999,0.6,0.048,2009
James Harden,OKC,22.0,195.58,99.79024,49,0,2009,1,3,62,16.8,4.1,3.7,9.8,0.019,0.126,0.216,0.66,0.19,2011
Grant Hill,ORL,29.0,203.2,102.0582,32,0,1994,1,3,14,16.8,8.9,4.6,1.3,0.057,0.21,0.225,0.51,0.206,2001
Latrell Sprewell,MIN,33.0,195.58,88.45044,10,0,1992,1,24,82,16.8,3.8,3.5,7.7,0.022,0.089,0.235,0.493,0.152,2003
Corey Maggette,LAC,23.0,198.12,103.418976,32,0,1999,1,13,64,16.8,5.0,1.9,-6.7,0.043,0.1369999999999999,0.244,0.564,0.1119999999999999,2002
Morris Peterson,TOR,28.0,200.66,99.79024,11,0,2000,1,21,82,16.8,4.6,2.3,-3.3,0.024,0.132,0.1989999999999999,0.561,0.1,2005
Andray Blatche,WAS,24.0,210.82,117.93392,0,0,2005,2,49,64,16.8,8.2,2.3,-6.9,0.094,0.19,0.256,0.497,0.115,2010
Brandon Roy,POR,22.0,198.12,103.872568,117,0,2006,1,6,57,16.8,4.4,4.0,-6.1,0.034,0.121,0.2269999999999999,0.5479999999999999,0.2019999999999999,2006
Chauncey Billups,NYK,34.0,190.5,95.25432,101,0,1997,1,3,72,16.8,2.6,5.4,2.8,0.013,0.081,0.225,0.617,0.266,2010
Kenyon Martin,NJN,26.0,205.74,106.140528,60,0,2000,1,1,65,16.7,9.5,2.5,5.1,0.069,0.247,0.249,0.528,0.134,2003
Collin Sexton,CLE,20.0,187.96,86.18248,10,0,2018,1,8,82,16.7,2.9,3.0,-12.5,0.021,0.072,0.247,0.52,0.154,2018
David Wesley,NOH,32.0,185.42,92.079176,91,0,0,8,0,73,16.7,2.4,3.4,2.4,0.016,0.06,0.213,0.5329999999999999,0.159,2002
Tony Parker,SAS,32.0,187.96,83.91452,0,1,2001,1,28,68,16.7,2.3,5.7,6.7,0.01,0.075,0.266,0.555,0.31,2013
DeMar DeRozan,TOR,22.0,200.66,97.975872,146,0,2009,1,9,63,16.7,3.3,2.0,-1.8,0.022,0.091,0.253,0.503,0.105,2011
Kenyon Martin,NJN,25.0,205.74,106.140528,60,0,2000,1,1,77,16.7,8.3,2.4,7.3,0.073,0.208,0.247,0.511,0.126,2002
Jameer Nelson,ORL,27.0,182.88,86.18248,190,0,2004,1,20,42,16.7,3.5,5.4,15.8,0.018,0.103,0.2289999999999999,0.612,0.292,2008
Paul Millsap,ATL,30.0,203.2,114.758776,16,0,2006,2,47,73,16.7,7.8,3.1,7.7,0.069,0.203,0.235,0.565,0.149,2014
Jamal Murray,DEN,21.0,193.04,93.893544,43,5,2016,1,7,81,16.7,3.7,3.4,3.7,0.033,0.087,0.223,0.5760000000000001,0.159,2017
Danny Fortson,GSW,25.0,203.2,117.93392,60,0,1997,1,10,6,16.7,16.3,0.8,-9.6,0.152,0.371,0.166,0.6779999999999999,0.042,2000
Zach LaVine,CHI,23.0,195.58,83.91452,3,0,2014,1,13,24,16.7,3.9,3.0,-12.1,0.013,0.138,0.29,0.499,0.187,2017
Michael Carter-Williams,PHI,22.0,198.12,83.91452,8,0,2013,1,11,70,16.7,6.2,6.3,-9.1,0.043,0.158,0.256,0.48,0.292,2013
Bennedict Mathurin,IND,21.0,195.58,95.25432,13,5,2022,1,6,78,16.7,4.1,1.5,-4.3,0.037,0.103,0.235,0.5660000000000001,0.078,2022
Marcus Morris Sr.,LAC,30.0,203.2,98.883056,35,0,2011,1,14,62,16.7,5.0,1.4,1.5,0.0289999999999999,0.128,0.216,0.57,0.066,2019
Nikola Jokic,DEN,22.0,208.28,113.398,0,31,2014,2,41,73,16.7,9.8,4.9,5.1,0.119,0.272,0.2339999999999999,0.64,0.266,2016
Jason Terry,DAL,29.0,187.96,81.64656,13,0,1999,1,10,81,16.7,2.9,5.2,10.4,0.018,0.079,0.214,0.5870000000000001,0.244,2006
Joe Johnson,PHX,23.0,200.66,106.59412,128,0,2001,1,10,82,16.7,4.7,4.4,-2.9,0.027,0.103,0.216,0.491,0.187,2003
Ty Lawson,DEN,25.0,180.34,88.45044,4,0,2009,1,18,73,16.7,2.7,6.9,4.4,0.016,0.071,0.22,0.5489999999999999,0.295,2012
Tim Hardaway Jr.,DAL,29.0,195.58,92.98636,18,0,2013,1,24,70,16.6,3.3,1.8,2.1,0.01,0.1009999999999999,0.23,0.589,0.098,2020
Montrezl Harrell,LAC,25.0,203.2,108.86208,41,0,2015,2,32,82,16.6,6.5,2.0,1.9,0.085,0.146,0.2269999999999999,0.636,0.123,2018
Gerald Wallace,CHA,26.0,200.66,99.79024,10,0,2001,1,25,71,16.6,7.8,2.7,0.5,0.052,0.1989999999999999,0.204,0.585,0.12,2008
Dwight Howard,CHA,32.0,210.82,120.20188,0,0,2004,1,1,81,16.6,12.5,1.3,1.4,0.1009999999999999,0.295,0.238,0.5770000000000001,0.069,2017
Lamond Murray,CLE,29.0,200.66,107.047712,7,0,1994,1,7,71,16.6,5.2,2.2,-2.3,0.0409999999999999,0.146,0.246,0.534,0.119,2001
Kevin Porter Jr.,HOU,21.0,193.04,92.079176,146,0,2019,1,30,26,16.6,3.8,6.3,-12.6,0.022,0.098,0.247,0.528,0.293,2020
Glenn Robinson,PHI,31.0,200.66,108.86208,33,0,1994,1,1,42,16.6,4.5,1.4,-6.2,0.0409999999999999,0.121,0.267,0.518,0.085,2003
Tyreke Evans,NOP,25.0,198.12,99.79024,84,0,2009,1,4,79,16.6,5.3,6.6,2.2,0.034,0.142,0.257,0.508,0.316,2014
Buddy Hield,SAC,28.0,193.04,99.79024,69,66,2016,1,6,71,16.6,4.7,3.6,-1.8,0.012,0.126,0.201,0.5670000000000001,0.141,2020
Chandler Parsons,HOU,25.0,205.74,102.965384,2,0,2011,2,38,74,16.6,5.5,4.0,6.3,0.03,0.13,0.1939999999999999,0.565,0.168,2013
Christian Wood,DAL,27.0,205.74,97.068688,252,0,0,8,0,67,16.6,7.3,1.8,-1.3,0.053,0.238,0.259,0.624,0.119,2022
Marc Gasol,MEM,31.0,215.9,115.66596,0,29,2007,2,48,52,16.6,7.0,3.8,-0.1,0.036,0.2019999999999999,0.239,0.528,0.195,2015
Klay Thompson,GSW,23.0,200.66,92.98636,161,0,2011,1,11,82,16.6,3.7,2.2,1.8,0.012,0.099,0.218,0.5329999999999999,0.099,2012
Steve Francis,HOU,27.0,190.5,90.7184,26,0,1999,1,2,79,16.6,5.5,6.2,3.0,0.045,0.111,0.237,0.501,0.276,2003
Kirk Hinrich,CHI,26.0,190.5,86.18248,35,0,2003,1,7,80,16.6,3.4,6.3,6.0,0.013,0.095,0.216,0.5589999999999999,0.291,2006
Al Jefferson,CHA,30.0,208.28,131.088088,0,0,2004,1,15,65,16.6,8.4,1.7,-3.7,0.054,0.26,0.267,0.5,0.11,2014
Josh Giddey,OKC,20.0,203.2,97.975872,0,47,2021,1,6,76,16.6,7.9,6.2,-2.2,0.0579999999999999,0.1889999999999999,0.239,0.5329999999999999,0.293,2022
Paul Millsap,UTA,27.0,203.2,114.758776,16,0,2006,2,47,64,16.6,8.8,2.3,4.2,0.0969999999999999,0.213,0.2339999999999999,0.545,0.12,2011
Jason Terry,DAL,32.0,187.96,81.64656,13,0,1999,1,10,77,16.6,1.8,3.8,4.1,0.009,0.055,0.2289999999999999,0.552,0.1939999999999999,2009
Clint Capela,HOU,25.0,208.28,108.86208,0,51,2014,1,25,67,16.6,12.7,1.4,5.4,0.13,0.241,0.18,0.6579999999999999,0.07,2018
Rodney Stuckey,DET,24.0,195.58,92.98636,211,0,2007,1,15,73,16.6,3.8,4.8,-3.8,0.03,0.109,0.263,0.479,0.246,2009
Tony Parker,SAS,23.0,187.96,80.28578399999998,0,1,2001,1,28,80,16.6,3.7,6.1,9.7,0.02,0.107,0.25,0.528,0.3229999999999999,2004
Josh Richardson,MIA,25.0,198.12,90.7184,105,0,2015,2,40,73,16.6,3.6,4.1,1.0,0.02,0.078,0.203,0.536,0.177,2018
Vince Carter,ORL,33.0,198.12,99.79024,4,0,1998,1,5,75,16.6,3.9,3.1,12.1,0.017,0.123,0.253,0.541,0.177,2009
Chris Bosh,MIA,29.0,210.82,106.59412,9,0,2003,1,4,74,16.6,6.8,1.7,10.8,0.072,0.174,0.228,0.5920000000000001,0.081,2012
Steve Nash,PHX,36.0,190.5,80.73937600000001,141,5,1996,1,15,81,16.5,3.3,11.0,7.1,0.016,0.091,0.228,0.615,0.483,2009
Tyreke Evans,SAC,22.0,198.12,99.79024,84,0,2009,1,4,63,16.5,4.6,4.5,-6.7,0.032,0.121,0.238,0.512,0.2189999999999999,2011
Andre Miller,CLE,26.0,187.96,90.7184,42,0,1999,1,8,81,16.5,4.7,10.9,-1.1,0.043,0.104,0.2269999999999999,0.5379999999999999,0.484,2001
Jeff Teague,ATL,26.0,187.96,82.10015200000001,62,0,2009,1,19,79,16.5,2.6,6.7,1.6,0.015,0.078,0.253,0.541,0.347,2013
Larry Hughes,GSW,22.0,195.58,83.46092800000001,78,0,1998,1,8,50,16.5,5.5,4.5,-7.5,0.042,0.122,0.246,0.449,0.2,2000
Manu Ginobili,SAS,29.0,198.12,92.98636,0,23,1999,2,57,75,16.5,4.4,3.5,13.6,0.036,0.153,0.265,0.609,0.223,2006
Nikola Vucevic,ORL,27.0,213.36,117.93392,251,41,2011,1,16,57,16.5,9.2,3.4,-1.3,0.059,0.249,0.252,0.5329999999999999,0.184,2017
Arron Afflalo,ORL,27.0,195.58,97.52228,3,0,2007,1,27,64,16.5,3.7,3.2,-7.4,0.0139999999999999,0.106,0.228,0.527,0.146,2012
Jamal Crawford,LAC,33.0,195.58,90.7184,18,0,2000,1,8,76,16.5,1.7,2.5,7.4,0.012,0.054,0.257,0.5579999999999999,0.148,2012
Josh Smith,ATL,25.0,205.74,108.86208,0,0,2004,1,17,77,16.5,8.5,3.3,1.8,0.061,0.233,0.249,0.54,0.168,2010
Kawhi Leonard,SAS,24.0,200.66,104.32616,197,0,2011,1,15,64,16.5,7.2,2.5,12.0,0.049,0.204,0.231,0.5670000000000001,0.124,2014
Manu Ginobili,SAS,32.0,198.12,92.98636,0,23,1999,2,57,75,16.5,3.8,4.9,7.9,0.038,0.119,0.253,0.584,0.273,2009
Reggie Miller,IND,36.0,200.66,88.45044,3,0,1987,1,11,79,16.5,2.8,3.2,-0.7,0.009,0.075,0.184,0.617,0.144,2001
Luol Deng,CHI,28.0,205.74,99.79024,32,42,2004,1,7,75,16.5,6.3,3.0,-0.2,0.063,0.125,0.213,0.508,0.131,2012
Pau Gasol,CHI,35.0,213.36,113.398,0,29,2001,1,3,72,16.5,11.0,4.1,-1.2,0.073,0.2769999999999999,0.246,0.529,0.215,2015
Andrei Kirilenko,UTA,23.0,205.74,102.0582,0,34,1999,1,24,78,16.5,8.1,3.1,1.2,0.095,0.174,0.218,0.5589999999999999,0.152,2003
Al Harrington,GSW,27.0,205.74,111.13004,0,0,1998,1,25,78,16.5,6.4,1.9,-0.8,0.064,0.157,0.2289999999999999,0.54,0.0969999999999999,2006
Malcolm Brogdon,IND,27.0,195.58,103.872568,22,0,2016,2,36,54,16.5,4.9,7.1,2.3,0.0279999999999999,0.124,0.249,0.541,0.35,2019
Ray Allen,BOS,35.0,195.58,92.98636,45,0,1996,1,5,80,16.5,3.4,2.7,8.1,0.023,0.09,0.198,0.615,0.122,2010
Chauncey Billups,DET,28.0,190.5,91.625584,101,0,1997,1,3,80,16.5,3.4,5.8,6.8,0.02,0.089,0.207,0.609,0.2769999999999999,2004
David Lee,GSW,28.0,205.74,108.86208,2,0,2005,1,30,73,16.5,9.8,3.2,-2.3,0.093,0.218,0.212,0.5489999999999999,0.136,2010
Jeff Green,OKC,22.0,205.74,106.59412,6,0,2007,1,5,78,16.5,6.7,2.0,-8.0,0.047,0.1639999999999999,0.211,0.536,0.09,2008
Monta Ellis,GSW,21.0,190.5,80.28578399999998,0,0,2005,2,40,77,16.5,3.2,4.1,1.3,0.026,0.077,0.225,0.545,0.185,2006
Latrell Sprewell,NYK,32.0,195.58,88.45044,10,0,1992,1,24,74,16.4,3.9,4.5,-2.8,0.018,0.1009999999999999,0.2269999999999999,0.497,0.196,2002
Josh Smith,ATL,21.0,205.74,106.59412,0,0,2004,1,17,72,16.4,8.6,3.3,-4.2,0.073,0.206,0.239,0.506,0.157,2006
Isaiah Thomas,BOS,26.0,175.26,83.91452,117,0,2011,2,60,67,16.4,2.3,4.2,4.3,0.021,0.079,0.276,0.58,0.2689999999999999,2014
JJ Redick,LAC,31.0,193.04,86.18248,32,0,2006,1,11,78,16.4,2.1,1.8,11.8,0.011,0.066,0.207,0.622,0.085,2014
Nenad Krstic,NJN,23.0,213.36,117.93392,0,22,2002,1,24,26,16.4,6.8,1.8,0.1,0.07,0.172,0.23,0.5660000000000001,0.102,2006
Ty Lawson,DEN,24.0,180.34,88.45044,4,0,2009,1,18,61,16.4,3.7,6.6,2.2,0.03,0.093,0.21,0.579,0.303,2011
Kevin Love,CLE,26.0,208.28,110.222856,3,0,2008,1,5,75,16.4,9.7,2.2,6.6,0.066,0.261,0.216,0.562,0.104,2014
Stephen Jackson,IND,28.0,203.2,98.883056,143,0,1997,2,42,81,16.4,3.9,2.8,-0.1,0.02,0.103,0.24,0.512,0.141,2005
Harrison Barnes,SAC,30.0,203.2,102.0582,4,0,2012,1,7,77,16.4,5.6,2.4,-6.7,0.031,0.135,0.184,0.623,0.103,2021
Derrick Rose,CHI,27.0,190.5,86.18248,84,0,2008,1,1,66,16.4,3.4,4.7,-4.2,0.023,0.086,0.27,0.479,0.25,2015
Chris Paul,PHX,36.0,182.88,79.3786,62,0,2005,1,4,70,16.4,4.5,8.9,6.5,0.012,0.131,0.221,0.599,0.405,2020
Mike Miller,MEM,28.0,203.2,98.883056,2,0,2000,1,5,70,16.4,6.7,3.4,-5.5,0.024,0.187,0.1989999999999999,0.625,0.155,2007
Harrison Barnes,SAC,27.0,203.2,102.0582,4,0,2012,1,7,77,16.4,4.7,1.5,-1.5,0.021,0.111,0.2019999999999999,0.55,0.069,2018
Peja Stojakovic,NOH,31.0,208.28,103.872568,0,22,1996,1,14,77,16.4,4.3,1.2,8.7,0.027,0.118,0.195,0.581,0.053,2007
Wesley Matthews,POR,27.0,195.58,99.79024,27,0,0,8,0,82,16.4,3.5,2.4,4.9,0.02,0.09,0.196,0.588,0.109,2013
John Wall,WAS,20.0,193.04,88.45044,43,0,2010,1,1,69,16.4,4.6,8.3,-9.0,0.0139999999999999,0.127,0.236,0.494,0.357,2010
Josh Smith,DET,28.0,205.74,102.0582,0,0,2004,1,17,77,16.4,6.8,3.3,-4.1,0.039,0.174,0.244,0.4629999999999999,0.147,2013
Dorell Wright,GSW,25.0,205.74,92.98636,0,0,2004,1,19,82,16.4,5.3,3.0,-2.1,0.031,0.126,0.192,0.539,0.114,2010
Clifford Robinson,PHX,34.0,208.28,102.0582,45,0,1989,2,36,82,16.4,4.1,2.9,2.2,0.043,0.095,0.251,0.501,0.155,2000
Stephon Marbury,NYK,30.0,187.96,92.98636,9,0,1996,1,4,74,16.4,2.9,5.4,-4.0,0.016,0.076,0.215,0.539,0.249,2006
Khyri Thomas,HOU,25.0,190.5,95.25432,149,0,2018,2,38,5,16.4,3.6,5.0,7.3,0.047,0.072,0.208,0.586,0.21,2020
Ben Simmons,PHI,23.0,208.28,108.86208,46,47,2016,1,1,57,16.4,7.8,8.0,1.7,0.054,0.159,0.206,0.602,0.335,2019
